URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/issues/252745,,2025-06-28T05:15:38Z,digitarald,2684,2026-01-09T22:11:04Z,bug,1,Screenshot MCP response can lead to 413 Request Entity Too Large error,457,"Using XCode MCP, `screenshot` tool calls often end with 413 error:

> Sorry, your request failed. Pl...",open,Issue,252745,2026-02-04T11:34:28.172560,3,34
https://github.com/microsoft/vscode/issues/252673,,2025-06-27T17:35:13Z,Tyriar,2685,2026-01-29T11:11:52Z,"bug, inline-completions",2,Inline completion hover popup is misaligned,386,"See vertical alignment of ""Accept""

![Image](https://github.com/user-attachments/assets/a305d7c4-15c...",open,Issue,252673,2026-02-04T11:34:28.172569,1,34
https://github.com/microsoft/vscode/issues/252609,,2025-06-27T08:41:54Z,benibenj,2686,2026-01-06T09:41:59Z,"feature-request, NES",2,Import NES: Java,0,,open,Issue,252609,2026-02-04T11:34:28.172579,6,34
https://github.com/microsoft/vscode/issues/252506,,2025-06-26T14:04:21Z,ad-si,2687,2026-01-29T03:16:03Z,"feature-request, languages-basic",2,Handle SVG as its own language,674,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,252506,2026-02-04T11:34:28.172590,2,34
https://github.com/microsoft/vscode/issues/252410,,2025-06-25T14:13:33Z,kneczaj,2688,2026-01-30T03:16:47Z,"feature-request, themes",2,Allow more granular fontStyle options for themes. #128918,676,Currently two font weights are available: normal (400) and bold (700). Please add support for more (...,open,Issue,252410,2026-02-04T11:34:28.172604,3,34
https://github.com/microsoft/vscode/issues/252372,,2025-06-25T06:05:36Z,cseas,2689,2026-01-29T03:16:06Z,"feature-request, good first issue",2,Add engines property to root package.json,794,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,252372,2026-02-04T11:34:28.172617,18,34
https://github.com/microsoft/vscode/issues/252371,,2025-06-25T05:40:24Z,draeockenden,2690,2026-01-29T15:34:26Z,"bug, important, editor-clipboard",3,Copy and paste not working,3193,"
Type: <b>Bug</b>

I will be working normally, then randomly the copy and paste keyboard shortcuts w...",open,Issue,252371,2026-02-04T11:34:28.172629,129,34
https://github.com/microsoft/vscode/issues/252341,,2025-06-24T21:08:49Z,charris-msft,2691,2026-01-31T03:13:39Z,"feature-request, ux, chat",4,Allow custom chat modes to have custom colors,691,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,252341,2026-02-04T11:34:28.172641,2,34
https://github.com/microsoft/vscode/issues/252230,,2025-06-23T20:30:26Z,pierceboggan,2692,2026-02-01T17:25:21Z,"under-discussion, chat-billing",2,Meta: Consumptive billing model,787,This issue tracks issues related to the [consumptive billing experience](https://github.blog/changel...,open,Issue,252230,2026-02-04T11:34:28.172652,48,34
https://github.com/microsoft/vscode/issues/252153,,2025-06-23T11:34:55Z,SetTrend,2693,2026-01-30T03:16:49Z,"feature-request, file-explorer",2,Request: Clean up Explorer tree item indentation,547,"I'm not sure if that's Apple design style, but as a Windows user I feel the Explorer item indentatio...",open,Issue,252153,2026-02-04T11:34:28.172664,2,34
https://github.com/microsoft/vscode/issues/252086,,2025-06-22T15:47:38Z,mkizilkaya90,2694,2026-01-30T03:16:50Z,"feature-request, search",2,small features like search are disappointing,314,"
Type: <b>Feature Request</b>

I need to use other editors to count occurances. why do you need to l...",open,Issue,252086,2026-02-04T11:34:28.172674,7,34
https://github.com/microsoft/vscode/issues/252077,,2025-06-22T14:04:11Z,GentlmanAmongScholars,2695,2026-01-27T20:12:04Z,"debt, remote, ssh",3,navigator is now a global in nodejs,7356,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,252077,2026-02-04T11:34:28.172695,27,34
https://github.com/microsoft/vscode/issues/252033,,2025-06-21T06:08:03Z,123913210,2696,2026-01-31T03:13:42Z,"feature-request, editor-sticky-scroll",2,Allow configuration of max number of characters rendered of sticky scroll,792,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,252033,2026-02-04T11:34:28.172711,2,34
https://github.com/microsoft/vscode/issues/251837,,2025-06-18T17:38:07Z,SouravKB,2697,2026-01-30T03:16:52Z,"feature-request, keybindings-editor",2,Allow keybinding inheritance in VSCode,1203,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,251837,2026-02-04T11:34:28.172728,2,34
https://github.com/microsoft/vscode/issues/251827,,2025-06-18T16:00:11Z,standard-software,2698,2026-01-29T03:16:10Z,"feature-request, api-proposal",2,Add isSelected property to editor tabs in the extension development API,1199,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,251827,2026-02-04T11:34:28.172740,3,34
https://github.com/microsoft/vscode/issues/251747,,2025-06-17T19:49:38Z,pattobrien,2699,2026-01-30T17:17:41Z,"under-discussion, chat-mcp, chat-prompts",3,Enable Auto-Attach for MCP Prompts / Embedded Resources,1182,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,251747,2026-02-04T11:34:28.172753,9,34
https://github.com/microsoft/vscode/issues/251703,,2025-06-17T11:20:26Z,shoulders,2700,2026-01-05T21:16:04Z,"feature-request, issue-reporter",2,Issue Reporter - Add more information to the submission form (i.e. submitting Username and target repository),973,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,251703,2026-02-04T11:34:28.172763,1,34
https://github.com/microsoft/vscode/issues/251643,,2025-06-16T18:32:47Z,bpasero,2701,2026-01-28T16:54:20Z,"bug, polish, papercut :drop_of_blood:",4,Option to accept/discard hunk does not show when opening diffs from SCM view,477,There is a nice way from an edit to seeing the accept/discard buttons when I click the diff icon fro...,open,Issue,251643,2026-02-04T11:34:28.172775,5,34
https://github.com/microsoft/vscode/issues/251621,,2025-06-16T15:34:48Z,bpasero,2702,2026-01-21T09:59:42Z,"feature-request, workbench-os-integration, workbench-notifications",4,⛔ Allow to approve agent confirmations from OS notification toasts,69,To be able to confirm a agent ask without going back into the window....,open,Issue,251621,2026-02-04T11:34:28.172788,2,34
https://github.com/microsoft/vscode/issues/251347,,2025-06-13T04:32:17Z,DonJayamanne,2703,2026-01-09T18:03:36Z,"bug, perf, notebook-output",3,Notebook Outputs flicker and slow scrolling,1606,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,251347,2026-02-04T11:34:28.172801,0,34
https://github.com/microsoft/vscode/issues/251267,,2025-06-12T10:19:15Z,isidorn,2704,2026-01-26T14:14:23Z,"feature-request, model-byok, chat-lm-management",3,Manage models needs to expose additional providers,877,Right now the model picker shows a fixed set of models. With the finalization of https://github.com/...,open,Issue,251267,2026-02-04T11:34:28.172812,5,34
https://github.com/microsoft/vscode/issues/251189,,2025-06-11T08:39:50Z,Raizo62,2705,2026-01-30T03:16:54Z,"feature-request, remote",2,"""code serve-web"" : unexpected argument ""--extensions-dir""",597,"Hi

I am on Debian with `code` installed with the method : `apt install`
I use this version of `code...",open,Issue,251189,2026-02-04T11:34:28.172824,5,34
https://github.com/microsoft/vscode/issues/251187,,2025-06-11T08:21:41Z,isidorn,2706,2026-01-30T21:57:05Z,"ux, under-discussion, chat",3,Re-think the Chat view welcome,1968,"When a user opens a new Chat view in agent mode they see the following:

![Image](https://github.com...",open,Issue,251187,2026-02-04T11:34:28.172836,22,34
https://github.com/microsoft/vscode/issues/251134,,2025-06-10T19:27:08Z,HopoZ,2707,2026-01-12T03:04:51Z,"feature-request, editor-wrapping",2,Feature Request: Show Visual Indicator for Word Wrap Line Breaks (↩ Symbol Like in IntelliJ IDEA),941,"Hi VS Code team,

I’d like to request a feature that provides a visual indicator for soft-wrapped li...",open,Issue,251134,2026-02-04T11:34:28.172852,4,34
https://github.com/microsoft/vscode/issues/251105,,2025-06-10T14:30:01Z,jsoref,2708,2026-01-29T22:05:37Z,"feature-request, terminal-profiles",2,Select Default Profile (terminal) doesn't work for projects with terminal specified,3856,"
Type: <b>Bug</b>

1. Open VScode
2. Open Terminal
    See `zsh` is the default terminal
    <img wi...",open,Issue,251105,2026-02-04T11:34:28.172862,9,34
https://github.com/microsoft/vscode/issues/251077,,2025-06-10T06:34:56Z,bogi99,2709,2026-01-29T03:16:12Z,"feature-request, file-explorer",2,Add a Refresh Button to File Explorer,467,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,251077,2026-02-04T11:34:28.172875,2,34
https://github.com/microsoft/vscode/issues/251014,,2025-06-09T16:02:47Z,MarkZuber,2710,2026-01-26T16:48:07Z,"bug, perf",2,code --prof-startup fails to profile renderer and exthost,1826,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,251014,2026-02-04T11:34:28.172890,2,34
https://github.com/microsoft/vscode/issues/250937,,2025-06-07T17:56:20Z,Ralender,2711,2026-01-09T18:03:38Z,"bug, diff-editor, perf",3,"The diff mod is slow, maybe infinite loop.",1452,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,250937,2026-02-04T11:34:28.172905,1,34
https://github.com/microsoft/vscode/issues/250932,,2025-06-07T15:08:58Z,carloswm85,2712,2026-01-31T03:13:47Z,"feature-request, editor-core",2,Add Shortcuts to Move Lines to File Top/Bottom or by Page (Alt+Home/End/PgUp/PgDn),804,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,250932,2026-02-04T11:34:28.172917,2,34
https://github.com/microsoft/vscode/issues/250617,,2025-06-04T13:24:53Z,heaths,2713,2026-01-09T17:41:05Z,"bug, editor-find",2,Find in selection finds no results with multipline lines selected,3850,"
Type: <b>Bug</b>

I've used ""find in selection"" a lot over the years, but it seems broken currently...",open,Issue,250617,2026-02-04T11:34:28.172930,4,34
https://github.com/microsoft/vscode/issues/250488,,2025-06-03T15:06:31Z,lszomoru,2714,2026-01-09T18:03:39Z,"bug, perf, tree-sitter",3,Syntax highlighting feels slower,178,"Testing #249988

* Open a large file in the `vscode` repository (ex: `scmViewPane.ts`)
* Scroll arou...",open,Issue,250488,2026-02-04T11:34:28.172943,0,34
https://github.com/microsoft/vscode/issues/250253,,2025-06-02T04:31:18Z,SadgiDaftari,2715,2026-01-29T21:56:47Z,bug,1,"Accessibility: Walkthrough Page Titles Violate ""1.3.1 Info and Relationships"" Requirement",2394,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,250253,2026-02-04T11:34:28.172953,0,34
https://github.com/microsoft/vscode/issues/250209,,2025-06-01T01:03:04Z,AjayKMehta,2716,2026-01-30T03:16:56Z,"feature-request, extensions, keybindings-editor",3,Show or remove invalid keyboard shortcuts after an extension is uninstalled.,1060,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,250209,2026-02-04T11:34:28.172967,4,34
https://github.com/microsoft/vscode/issues/250196,,2025-05-31T18:52:36Z,abhijit-chikane,2717,2026-01-27T16:34:24Z,"bug, scm",2,"SCM Graph - view name is ""Source Control"" when view is placed in the panel",694,"- VS Code Version: Version: 1.101.0-insider (user setup)
- OS Version: Windows 11

Steps to Reproduc...",open,Issue,250196,2026-02-04T11:34:28.172979,1,34
https://github.com/microsoft/vscode/issues/250046,,2025-05-29T12:06:43Z,martinanderson,2718,2026-01-30T03:16:57Z,"feature-request, search-editor",2,Search editor window does not restore when switching branches,1473,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,250046,2026-02-04T11:34:28.172988,2,34
https://github.com/microsoft/vscode/issues/250024,,2025-05-29T02:19:28Z,alythobani,2719,2026-01-09T18:03:40Z,"perf, under-discussion",2,Significant VSCodeVim performance slowdowns tied to visible size of another extension's static TreeView,5985,"
Type: <b>Bug</b>

## Summary

When using VSCodeVim and holding down a remapped key (e.g. `j` mapped...",open,Issue,250024,2026-02-04T11:34:28.172999,3,34
https://github.com/microsoft/vscode/issues/249983,,2025-05-28T14:25:09Z,isidorn,2720,2026-01-30T08:38:55Z,"feature-request, ux, on-testplan",4,Transparency around tokens use,889,We get a lot of user feedback about missing transparency around tokens used (and no transparency aro...,open,Issue,249983,2026-02-04T11:34:28.173012,27,34
https://github.com/microsoft/vscode/issues/249634,,2025-05-23T15:47:00Z,vs-code-engineering[bot],2721,2026-01-28T21:35:19Z,"bug, error-telemetry",2,Cannot read the extension from <REDACTED: user-file-path>,356,"```javascript
ScanningExtension: Cannot read the extension from <REDACTED: user-file-path>
at Jh.sca...",open,Issue,249634,2026-02-04T11:34:28.173023,1,34
https://github.com/microsoft/vscode/issues/249484,,2025-05-21T19:50:41Z,foxt,2722,2026-01-29T03:16:16Z,"feature-request, inline-completions",2,`editor.action.inlineSuggest.acceptNextLine` has unintuitive behaviour,1739,"
Type: <b>Feature Request</b>

The behaviour of `editor.action.inlineSuggest.acceptNextLine` seems u...",open,Issue,249484,2026-02-04T11:34:28.173034,2,34
https://github.com/microsoft/vscode/issues/249447,,2025-05-21T12:57:27Z,Elity,2723,2026-01-30T03:16:59Z,"feature-request, api, search",3,"Allow TextSearchProvider2 FileSearchProvider2 registration with ""file"" schema",1330,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,249447,2026-02-04T11:34:28.173043,2,34
https://github.com/microsoft/vscode/issues/249227,,2025-05-18T21:22:29Z,kkbrooks,2724,2026-02-04T03:19:28Z,"feature-request, ux",2,Improve VS Code design resources in Figma,1876,"
Our Figma library is out of date, lacks documentation, and we've received feedback that its difficu...",open,Issue,249227,2026-02-04T11:34:30.770409,3,35
https://github.com/microsoft/vscode/issues/248980,,2025-05-15T04:34:28Z,qwertycxz,2725,2026-01-28T03:03:52Z,"feature-request, code-cli",2,Setup CA certificates for CLI standalone.,681,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,248980,2026-02-04T11:34:30.770445,2,35
https://github.com/microsoft/vscode/issues/248963,,2025-05-14T22:38:54Z,bilgilendir,2726,2026-01-29T03:16:19Z,feature-request,1,Add support for SSH-based Python interpreter in VS Code,1077,"## Feature Request: SSH-based Python Interpreter Support

### Summary

Currently, Visual Studio Code...",open,Issue,248963,2026-02-04T11:34:30.770456,5,35
https://github.com/microsoft/vscode/issues/248895,,2025-05-14T07:25:09Z,AzzaAzza69,2727,2026-01-28T03:03:54Z,"feature-request, editor-find",2,"Feature Request : Editor › Find: Auto Find In Selection to handle ""selection""",512,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,248895,2026-02-04T11:34:30.770465,2,35
https://github.com/microsoft/vscode/issues/248862,,2025-05-13T20:53:53Z,Cubox,2728,2026-01-10T14:06:24Z,debt,1,chat.implicitContext.enabled setting needs more documentation,643,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,248862,2026-02-04T11:34:30.770475,4,35
https://github.com/microsoft/vscode/issues/248794,,2025-05-13T08:45:51Z,aiday-mar,2729,2026-01-27T21:33:21Z,"debt, editor-lines",2,Review usages of `EditorOption.lineHeight`,4509,This iteration it has been made possible to define variable line heights in the editor. More specifi...,open,Issue,248794,2026-02-04T11:34:30.770485,9,35
https://github.com/microsoft/vscode/issues/248619,,2025-05-10T19:57:12Z,MiraiDevv,2730,2026-02-04T03:19:32Z,"feature-request, browser-integration",2,make an icon for simple browser/build a visual identity,1062,"Simple Browser Icon:
![Image](https://github.com/user-attachments/assets/eccb798d-93d2-4b42-8b25-ccb...",open,Issue,248619,2026-02-04T11:34:30.770497,2,35
https://github.com/microsoft/vscode/issues/248588,,2025-05-10T04:19:20Z,bpasero,2731,2026-01-11T06:16:12Z,"bug, smoke-test-failure",2,"Localization starts with ""DE"" locale and verifies title and viewlets text is in German",965,https://dev.azure.com/monacotools/Monaco/_build/results?buildId=337202&view=logs&j=fc6dc5ac-1218-560...,open,Issue,248588,2026-02-04T11:34:30.770508,5,35
https://github.com/microsoft/vscode/issues/248571,,2025-05-09T22:27:49Z,Yoyokrazy,2732,2026-01-26T17:00:38Z,"bug, layout",2,Bottom Panel toolbar doesn't collapse to maintain rightmost actions,4017,"Type: <b>Bug</b>

Expected the toolbar to shrink, keeping the Hide Panel + Clear console action butt...",open,Issue,248571,2026-02-04T11:34:30.770520,0,35
https://github.com/microsoft/vscode/issues/250647,,2025-05-08T15:49:25Z,adam-sweet,2733,2026-01-27T16:34:08Z,"bug, scm",2,"SCM - ""Show Opened Editors"" not change position",795,"Request for the ""Show Opened Editors"" menu option to not change position. With version 1.99.3, most ...",open,Issue,250647,2026-02-04T11:34:30.770534,4,35
https://github.com/microsoft/vscode/issues/247854,,2025-04-30T14:44:27Z,victorwads,2734,2026-01-29T03:16:21Z,"feature-request, markdown",2,Images from private repositories not loaded in markdown preview,1692,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,247854,2026-02-04T11:34:30.770547,4,35
https://github.com/microsoft/vscode/issues/247815,,2025-04-30T03:47:51Z,dwillis77,2735,2026-01-28T03:03:56Z,"feature-request, editor-find",2,Replace Does Not Honor `editor.find.loop`,2678,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,247815,2026-02-04T11:34:30.770559,2,35
https://github.com/microsoft/vscode/issues/247713,,2025-04-29T06:57:50Z,bpasero,2736,2026-01-28T14:02:28Z,"debt, ux",2,"Custom actions control, NES control and context menu alignment",1029,"I find the custom actions control, NES control and context menu could align better, because the form...",open,Issue,247713,2026-02-04T11:34:30.770572,25,35
https://github.com/microsoft/vscode/issues/247685,,2025-04-28T23:05:58Z,rzhao271,2737,2026-01-27T16:34:23Z,"bug, git, accessibility",3,How do I get from the inline merge conflicts view to the merge editor?,493,"Testing #247333

I ran rebase to create a merge conflict, and noticed the open editor with the confl...",open,Issue,247685,2026-02-04T11:34:30.770582,10,35
https://github.com/microsoft/vscode/issues/247592,,2025-04-28T11:44:15Z,lszomoru,2738,2026-01-29T11:12:04Z,"bug, accessibility, NES",3,NES accessibility - aria announcement order,407,"Testing #247331

Using Windows with Narrator I am experiencing the following:
- Open a TypeScript fi...",open,Issue,247592,2026-02-04T11:34:30.770593,0,35
https://github.com/microsoft/vscode/issues/247366,,2025-04-25T08:30:27Z,henrik-forsell,2739,2026-01-28T03:03:58Z,"feature-request, file-decorations",2,TextEditorDecorations with 'after' contentIconPath do not affect layout correctly or change line height,2542,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,247366,2026-02-04T11:34:30.770606,3,35
https://github.com/microsoft/vscode/issues/282901,,2025-04-24T02:10:50Z,okamototk,2740,2026-02-01T03:30:33Z,"feature-request, model-byok",2,"Support Model Selector for Copilot ""Review and Comment"" feature",341,"With Ollama, ""Review and Comment"" function is not working with local model. 
But other feature can a...",open,Issue,282901,2026-02-04T11:34:30.770616,2,35
https://github.com/microsoft/vscode/issues/247265,,2025-04-24T00:20:20Z,sholtomaud,2741,2026-01-29T03:16:25Z,"feature-request, inline-chat, chat-lm-management",3,Integrate Inline Chat with Local ollama model edit,546,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,247265,2026-02-04T11:34:30.770626,2,35
https://github.com/microsoft/vscode/issues/247149,,2025-04-22T17:09:20Z,Achyuth-ibm-z,2742,2026-01-29T21:56:39Z,"bug, accessibility",2,Links inside a VSCode Walkthrough description are not displayed in VS Code accessible view,720,"When opening the VS Code accessible view while on a walkthrough, the hyperlinks do not get rendered ...",open,Issue,247149,2026-02-04T11:34:30.770636,0,35
https://github.com/microsoft/vscode/issues/247130,,2025-04-22T13:23:42Z,Achyuth-ibm-z,2743,2026-01-29T21:56:31Z,"bug, accessibility",2,The bold text inside a walkthrough description is not being read out or shown in the accessible view exactly as is,1238,The bold text inside a VSCode walkthrough description is not being read out or shown in the accessib...,open,Issue,247130,2026-02-04T11:34:30.770646,0,35
https://github.com/microsoft/vscode/issues/247091,,2025-04-22T03:09:02Z,jhonnylucius,2744,2026-01-31T03:13:59Z,feature-request,1,Feature Request: Proactive Context Management for Long AI Interactions,3400,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,247091,2026-02-04T11:34:30.770654,4,35
https://github.com/microsoft/vscode/issues/283194,,2025-04-22T00:26:33Z,divyam25,2745,2026-01-31T06:14:08Z,"feature-request, chat-agent, gemini",3,Gemini 2.5 pro context window seems to be much less than 1M,5855,"
Type: <b>Bug</b>

While using Gemini 2.5 pro in both Ask/Agent mode in Copilot Chat, I generally do...",open,Issue,283194,2026-02-04T11:34:30.770665,38,35
https://github.com/microsoft/vscode/issues/247070,,2025-04-21T17:43:35Z,anthonykim1,2746,2026-01-09T18:03:40Z,"debt, terminal, perf",3,Terminal state's shell type should be faster,470,"From: 
https://github.com/microsoft/vscode/issues/245698#issuecomment-2802901926

It seems like for ...",open,Issue,247070,2026-02-04T11:34:30.770677,0,35
https://github.com/microsoft/vscode/issues/254429,,2025-04-17T16:08:01Z,burkeholland,2747,2026-01-26T08:31:57Z,"feature-request, chat-terminal",2,Attach a terminal as context,737,"<!-- Please search existing issues to avoid creating duplicates -->
<!-- Please test using the lates...",open,Issue,254429,2026-02-04T11:34:30.770689,12,35
https://github.com/microsoft/vscode/issues/246820,,2025-04-17T12:36:18Z,d-aleks,2748,2026-01-29T03:16:27Z,"feature-request, file-explorer",2,File explorer even more readable,737,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,246820,2026-02-04T11:34:30.770698,2,35
https://github.com/microsoft/vscode/issues/246652,,2025-04-15T18:16:08Z,vs-code-engineering[bot],2749,2026-01-29T11:12:18Z,"bug, error-telemetry, diff-editor",3,AbstractContextKeyService has been disposed,1052,"```javascript
Error: AbstractContextKeyService has been disposed
at Gxs.contextMatchesRules in vs/pl...",open,Issue,246652,2026-02-04T11:34:30.770711,1,35
https://github.com/microsoft/vscode/issues/246551,,2025-04-14T21:51:39Z,Igorgro,2750,2026-01-23T20:27:38Z,feature-request,1,Use copilot with local models completely offline,623,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,246551,2026-02-04T11:34:30.770721,18,35
https://github.com/microsoft/vscode/issues/246548,,2025-04-14T20:55:08Z,ritiksharmarj,2751,2026-01-30T03:17:09Z,"feature-request, ux, layout",3,"fix the activity bar ""top"" design",418,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,246548,2026-02-04T11:34:30.770732,2,35
https://github.com/microsoft/vscode/issues/246523,,2025-04-14T17:12:21Z,TylerLeonhardt,2752,2026-01-11T22:36:47Z,"bug, chat",2,scroll behavior is not smooth sometimes,337,"Steps to Reproduce:

1. have a long conversation...
2. notice scroll jumping:

https://github.com/us...",open,Issue,246523,2026-02-04T11:34:30.770742,11,35
https://github.com/microsoft/vscode/issues/246455,,2025-04-14T05:48:37Z,kupatkar99,2753,2026-01-26T15:32:11Z,"bug, tree-views, accessibility-sla",3,Color contrast ratio of tree view description text is 4.381:1 which is less than 4.5:1: A11y_Visual Studio Code Client_Default screen_Color Contrast,1059,"### GIT Hub Tags:
#A11yTCS; #A11ySev3; #Visual Studio Code Client; #BM-VisualStudioCodeClient-Win32-...",open,Issue,246455,2026-02-04T11:34:30.770754,1,35
https://github.com/microsoft/vscode/issues/246418,,2025-04-13T11:14:15Z,pierrebrd,2754,2026-01-22T18:43:19Z,"bug, linux, workbench-dnd",4,"""Hold Shift to drop into editor"" not working in Wayland",1886,"<!--⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: htt...",open,Issue,246418,2026-02-04T11:34:30.770767,5,35
https://github.com/microsoft/vscode/issues/246405,,2025-04-12T21:40:30Z,jasonmray,2755,2026-01-31T03:14:03Z,feature-request,1,Find command does not correctly change mode of Find/Replace dialog,817,"
Type: <b>Bug</b>

Expected: When I highlight something and press Ctrl+F, the Find/Replace dialog sh...",open,Issue,246405,2026-02-04T11:34:30.770776,4,35
https://github.com/microsoft/vscode/issues/246221,,2025-04-10T16:19:41Z,OmarAmer01,2756,2026-02-01T03:30:39Z,feature-request,1,Switching folders in remote explorer opens a new SSH connection each time,1284,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,246221,2026-02-04T11:34:30.770786,2,35
https://github.com/microsoft/vscode/issues/246145,,2025-04-09T21:32:49Z,kylechadha,2757,2026-01-13T14:07:41Z,"bug, keybindings",2,Cannot unbind positionPanelLeft and positionPanelRight,2234,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,246145,2026-02-04T11:34:30.770796,2,35
https://github.com/microsoft/vscode/issues/245965,,2025-04-08T10:31:00Z,Nautilus009,2758,2026-01-15T08:39:38Z,"under-discussion, editor-RTL",2,Option to Disable Bidirectional Text Rendering in Visual Studio Code,2789,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,245965,2026-02-04T11:34:30.770808,4,35
https://github.com/microsoft/vscode/issues/245853,,2025-04-07T08:14:04Z,zymurgic,2759,2026-01-27T16:33:46Z,"git, polish",2,Discard Changes dialog buttons inconsistent with meaning,650,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,245853,2026-02-04T11:34:30.770817,1,35
https://github.com/microsoft/vscode/issues/245840,,2025-04-07T05:59:27Z,vs-code-engineering[bot],2760,2026-01-29T21:22:18Z,"bug, error-telemetry, terminal-rendering",3,Uncaught RangeError: Maximum call stack size exceeded,1156,"```javascript
RangeError: Maximum call stack size exceeded
at new g (vscode-file://vscode-app//node_...",open,Issue,245840,2026-02-04T11:34:30.770828,0,35
